ES-HyperNEAT,441,70560,3.995426,3.949248,6.10625
ES-HyperNEAT,442,70720,3.989255,3.941806,6.16875
ES-HyperNEAT,443,70880,3.995628,3.88201,6.01875
ES-HyperNEAT,444,71040,3.975635,3.925861,6.01875
ES-HyperNEAT,445,71200,4.005445,3.950699,6.025
ES-HyperNEAT,446,71360,4.004844,3.916708,6.11875
ES-HyperNEAT,447,71520,3.969496,3.882909,6
ES-HyperNEAT,448,71680,3.997964,3.93053,6.025
ES-HyperNEAT,449,71840,4.068703,3.958244,6
ES-HyperNEAT,450,72000,4.093924,3.980553,6.00625
ES-HyperNEAT,451,72160,4.017044,3.979647,5.99375
ES-HyperNEAT,452,72320,4.023129,3.957235,6
ES-HyperNEAT,453,72480,4.139041,3.972989,6.00625
ES-HyperNEAT,454,72640,4.097251,3.969003,6.00625
ES-HyperNEAT,455,72800,4.006628,3.904669,6.00625
ES-HyperNEAT,456,72960,3.996062,3.904576,6.0125
